timestamp_sec,timestamp_nanosec,orientation_x,orientation_y,orientation_z,orientation_w,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
11,828000000,7.6201235815578466e-06,7.882980879115811e-07,2.974081275497472e-08,0.9999999999706557,0.009661755823494631,-0.0017212593676063077,1.4332514700598372e-08,-1.719980495677277e-05,0.00015426150337366016,10.34498068183129
11,838000000,-6.374097497726809e-06,6.593960831639105e-07,2.9785827130156734e-08,0.9999999999794678,-0.017775172516227487,0.0018704199210027974,-1.1743276009654564e-10,-1.1607983121441528e-05,-0.00011646733634372293,9.3541067131817
11,848000000,7.620123581549034e-06,7.882980882898781e-07,2.979005728050976e-08,0.9999999999706557,0.018326686595728628,0.0019790609501604186,2.3220051165819938e-10,-1.5471905150393533e-05,0.00014709658140551823,9.792009274766905
11,858000000,-6.374097497712915e-06,6.593960828389448e-07,2.983507165569207e-08,0.9999999999794678,-0.017775172516201747,0.001870419920976203,-1.1743275975169412e-10,-1.2900839847027897e-05,-0.00012289811723797513,9.80799072333809
11,868000000,2.5134887681363482e-06,-2.7581367866920747e-07,2.9864777771590484e-08,0.9999999999968028,0.009661755823402755,-0.0017212593680963147,-2.3809544612302988e-08,4.816623246416911e-06,4.860542572238254e-05,10.344980682880689
11,878000000,-6.374097497797175e-06,6.593960825386136e-07,2.988431618122609e-08,0.9999999999794678,-0.017775172516221883,0.0018704199210022154,-1.1743276015637407e-10,-1.1607983121493183e-05,-0.00011646733634380485,9.354106713181048
11,888000000,7.62012358141119e-06,7.882980890363871e-07,2.9888546331577305e-08,0.9999999999706557,0.018326686595710975,0.0019790609501585967,2.3220051175371635e-10,-1.5471905150312763e-05,0.0001470965814043209,9.79200927476708
11,898000000,-6.374097497797577e-06,6.593960822094443e-07,2.99335607067586e-08,0.9999999999794678,-0.010213270566745076,-0.0021282230085554387,1.850224584806191e-09,-1.4769605138369439e-05,-0.00012977549532907035,10.426139610513085
11,908000000,2.513488768161798e-06,-2.758136784117318e-07,2.9963266822658344e-08,0.9999999999968028,0.018326686595807735,0.001979060949144742,-1.855839640880714e-08,5.957644747542583e-06,4.4120834837987495e-05,9.287703954259213
11,918000000,-6.3740974978480835e-06,6.593960819102714e-07,2.998280523229068e-08,0.9999999999794678,-0.017775172516191668,0.00187041992099909,-1.174327601800332e-10,-1.2900839847272194e-05,-0.00012289811723872733,9.807990723338591
11,928000000,7.620123581318558e-06,7.882980897737058e-07,2.998703538264061e-08,0.9999999999706557,0.018326686595693253,0.0019790609501328335,2.3220051126035518e-10,-1.5471905150059602e-05,0.00014709658140402837,9.792009274766587
11,938000000,-6.3740974978486036e-06,6.593960815820589e-07,3.003204975782225e-08,0.9999999999794678,-0.017775172516201688,0.0018704199209761958,-1.1743275966470965e-10,-1.2900839846997076e-05,-0.00012289811723805797,9.807990723337884
11,948000000,7.6201235812588795e-06,7.882980901507744e-07,3.0036279908171386e-08,0.9999999999706557,0.01832668659569498,0.001979060950133007,2.322005114109562e-10,-1.5471905150089634e-05,0.0001470965814035973,9.79200927476702
11,958000000,-6.374097497932208e-06,6.593960812845114e-07,3.008129428335277e-08,0.9999999999794678,-0.01777517251622677,0.001870419921002722,-1.1743276017251086e-10,-1.29008398473116e-05,-0.00012289811723906744,9.807990723337852
11,968000000,7.6201235812756194e-06,7.882980905313572e-07,3.0085524433700254e-08,0.9999999999706557,0.00966175582352943,-0.00172125936760175,1.4332514699568744e-08,-1.719980495663444e-05,0.0001542615033734242,10.344980681832476
11,978000000,-6.374097497960502e-06,6.593960809657969e-07,3.0130538808883184e-08,0.9999999999794678,-0.010213270566789744,-0.0021282230085144043,1.8502245849426e-09,-1.3160586211098614e-05,-0.0001220138985359746,9.865052310622085
